URL
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34c867a250a7:0xc627ee02ec9e9a89!8m2!3d43.6594149!4d-79.3912214?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34c867a250a7:0xeb73153c5987b9b2!8m2!3d43.6583264!4d-79.390454?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34f0d56254af:0x25a8dbea9a8593eb!8m2!3d43.6545846!4d-79.4197429?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34cade23d8bf:0xde38b7e35a2ae749!8m2!3d43.656673!4d-79.3822318?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b3588e316f0f3:0x31396b0c9e9e35c1!8m2!3d43.655049!4d-79.3888308?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b35dd5f059011:0x19be1e572112f2e2!8m2!3d43.6584234!4d-79.389051?authuser=0&hl=en&rclk=1
"https://www.google.ca/maps/place/Tim+Hortons,+lower+level/data=!4m5!3m4!1s0x882b3581adab2355:0xa1883f2fdda9e25f!8m2!3d43.6605974!4d-79.3838767?authuser=0&hl=en&rclk=1"
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b35cf092a98c9:0xf4b0bd0acb0ebffb!8m2!3d43.650379!4d-79.3833624?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34c10020870d:0x2de4deb5f0305846!8m2!3d43.6582106!4d-79.3996686?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34d21e83d0fd:0x746f5721af08f478!8m2!3d43.6485154!4d-79.3857101?authuser=0&hl=en&rclk=1
