URL
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34f0d56254af:0x25a8dbea9a8593eb!8m2!3d43.6545846!4d-79.4197429?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b348cedca514d:0xd14c80c4b58fbc75!8m2!3d43.6638762!4d-79.4182272?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b35a29a25ba91:0x79d84863926dd56d!8m2!3d43.6425576!4d-79.4257901?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b348b5c38ea8f:0xf7b317f6c56310df!8m2!3d43.6603218!4d-79.4343854?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b345add5e7343:0x31cf76bb09f29913!8m2!3d43.6551401!4d-79.435005?authuser=0&hl=en&rclk=1
