URL
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb53cd2c2785:0x9527399f37ee47c3!8m2!3d43.6698458!4d-79.3755739?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34ca0f3cda45:0xad7ca3d776d9689f!8m2!3d43.65857!4d-79.3851234?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb8f87646697:0x57ec9e271d5a5303!8m2!3d43.6569055!4d-79.3742367?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34b20048ec53:0x7cd5d4822c99ecd1!8m2!3d43.6683498!4d-79.3858527?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34b3960880ed:0xac8677e4907241fa!8m2!3d43.6646673!4d-79.3841912?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb5349deebdd:0x6ca28cd77c5ece69!8m2!3d43.6709933!4d-79.3825212?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb5349deebdd:0x2b8734fee9878cdd!8m2!3d43.6719026!4d-79.3811406?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb5349deebdd:0xfb6cebdc1684eae!8m2!3d43.6699127!4d-79.3793374?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34b14833a03d:0xf64dc1849056353f!8m2!3d43.6646494!4d-79.3876793?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34ae8a33e61d:0x6c58b68fa4bc9b11!8m2!3d43.6711075!4d-79.3869471?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x89d4cb6ac89d38ff:0x9d61eb8151624064!8m2!3d43.6566309!4d-79.3562402?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34cacd7aecf1:0xdb3756b8ee6eb68c!8m2!3d43.6569658!4d-79.3804789?authuser=0&hl=en&rclk=1
https://www.google.ca/maps/place/Tim+Hortons/data=!4m5!3m4!1s0x882b34cade23d8bf:0xde38b7e35a2ae749!8m2!3d43.656673!4d-79.3822318?authuser=0&hl=en&rclk=1
